person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,130977.87,MORTGAGE,5.0,MEDICAL,C,30000.0,15.31,1,0.23,N,4
24,58000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,4200.0,10.51,1,0.07,N,3
22,112567.14,RENT,10.0,MEDICAL,D,22000.0,17.93,1,0.2,Y,2
23,21600.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,5000.0,16.4,1,0.23,N,6
26,19200.0,MORTGAGE,0.0,DEBTCONSOLIDATION,E,1750.0,15.05,1,0.09,N,6
23,32000.0,MORTGAGE,6.0,MEDICAL,C,4200.0,5.42,1,0.13,N,9
30,56401.82,RENT,0.0,MEDICAL,D,8875.0,13.11,1,0.16,Y,3
28,26400.0,RENT,3.0,EDUCATION,D,4200.0,13.06,1,0.16,Y,6
22,30000.0,RENT,3.0,MEDICAL,B,13200.0,19.47,1,0.44,Y,2
23,36000.0,RENT,0.0,MEDICAL,B,18000.0,15.57,1,0.5,N,3
22,64000.0,RENT,6.0,MEDICAL,D,3493.24,17.4,1,0.05,N,2
22,24000.0,RENT,1.0,EDUCATION,E,4000.0,16.35,1,0.17,N,2
39,28800.0,RENT,2.0,MEDICAL,B,4350.0,14.96,1,0.15,Y,9
21,30720.0,RENT,10.0,MEDICAL,B,2500.0,16.4,1,0.08,N,3
25,83004.0,RENT,0.0,HOMEIMPROVEMENT,B,12000.0,7.51,1,0.14,N,13
22,72000.0,RENT,0.0,HOMEIMPROVEMENT,B,20000.0,15.99,1,0.28,N,10
33,30000.0,RENT,8.0,DEBTCONSOLIDATION,D,5000.0,11.71,1,0.17,N,9
42,40000.0,OWN,4.0,VENTURE,E,5000.0,15.62,1,0.12,Y,10
27,35000.0,RENT,1.0,EDUCATION,D,20000.0,12.68,1,0.57,N,12
33,39000.0,RENT,4.0,EDUCATION,A,5000.0,10.99,1,0.13,Y,3
22,33996.0,MORTGAGE,7.0,MEDICAL,B,1200.0,14.96,1,0.04,N,2
21,44000.0,RENT,4.0,HOMEIMPROVEMENT,E,9600.0,17.49,1,0.22,Y,2
23,113217.38,MORTGAGE,6.0,HOMEIMPROVEMENT,A,23600.0,12.95,1,0.21,Y,6
33,54996.0,RENT,0.0,DEBTCONSOLIDATION,D,23000.0,14.17,1,0.42,N,7
29,40000.0,RENT,2.0,DEBTCONSOLIDATION,C,6000.0,7.24,1,0.15,N,2
22,18000.0,RENT,7.0,PERSONAL,A,6000.0,6.62,1,0.33,N,2
28,101000.0,RENT,4.0,PERSONAL,E,25000.0,19.79,1,0.25,Y,4
23,25000.0,RENT,0.0,EDUCATION,B,2500.0,7.51,1,0.1,N,2
23,16800.0,OTHER,3.0,EDUCATION,D,3000.0,10.37,1,0.18,N,4
23,34000.0,RENT,5.0,DEBTCONSOLIDATION,B,13650.0,12.13,1,0.4,N,4
23,26400.0,MORTGAGE,0.0,PERSONAL,D,2000.0,9.63,1,0.08,N,2
34,27600.0,RENT,0.0,EDUCATION,A,3250.0,7.9,1,0.12,N,10
36,30000.0,RENT,6.0,DEBTCONSOLIDATION,B,6000.0,10.84,1,0.2,N,8
29,69000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,E,5000.0,16.07,1,0.07,N,4
23,159613.66,RENT,1.0,DEBTCONSOLIDATION,B,25000.0,15.7,1,0.16,N,3
35,44000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,D,9600.0,11.99,1,0.22,N,2
25,55480.62,RENT,9.0,VENTURE,E,15000.0,15.99,1,0.27,Y,4
22,44000.0,RENT,0.0,DEBTCONSOLIDATION,A,13484.81,8.49,1,0.31,N,9
21,72000.0,MORTGAGE,3.0,EDUCATION,D,8000.0,18.39,1,0.11,Y,2
22,49594.69,RENT,2.0,HOMEIMPROVEMENT,B,6471.71,16.45,1,0.13,Y,2
26,42000.0,RENT,0.0,VENTURE,D,15000.0,13.99,1,0.36,N,4
22,33000.0,RENT,5.0,MEDICAL,A,7500.0,14.22,1,0.23,N,2
22,32400.0,RENT,7.0,DEBTCONSOLIDATION,D,14000.0,16.0,1,0.43,Y,2
21,32000.0,RENT,3.0,DEBTCONSOLIDATION,D,4400.0,15.33,1,0.14,N,2
37,54000.0,RENT,7.0,VENTURE,D,4000.0,13.16,1,0.07,Y,3
27,35600.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6000.0,9.99,1,0.17,N,2
21,36000.0,MORTGAGE,0.0,EDUCATION,D,4000.0,15.68,1,0.11,N,2
26,30000.0,RENT,1.0,EDUCATION,B,6000.0,12.84,1,0.2,N,3
35,54000.0,RENT,10.0,HOMEIMPROVEMENT,D,20000.0,16.32,1,0.37,N,2
21,28000.0,RENT,0.0,EDUCATION,A,5000.0,6.91,1,0.18,N,7
30,35962.98,RENT,1.0,VENTURE,C,13200.0,5.99,1,0.37,N,7
37,89228.26,RENT,6.0,PERSONAL,A,14000.0,12.73,1,0.16,N,14
22,38301.58,RENT,2.0,DEBTCONSOLIDATION,B,20000.0,9.99,1,0.52,N,3
42,81000.0,RENT,7.0,VENTURE,C,35000.0,8.9,1,0.43,N,9
33,56400.0,RENT,5.0,EDUCATION,D,12000.0,13.49,1,0.21,N,13
29,54000.0,RENT,0.0,PERSONAL,E,4750.0,15.58,1,0.09,N,9
22,39326.38,RENT,1.0,HOMEIMPROVEMENT,B,12000.0,15.23,1,0.31,N,2
22,62004.0,RENT,3.0,PERSONAL,D,11400.0,16.49,1,0.18,Y,2
37,53000.0,RENT,8.0,EDUCATION,E,5400.0,13.11,1,0.1,N,16
22,30659.62,RENT,0.0,DEBTCONSOLIDATION,E,3000.0,15.47,1,0.1,N,2
27,42000.0,RENT,1.0,EDUCATION,B,7500.0,8.9,1,0.18,N,9
35,42000.0,MORTGAGE,8.0,MEDICAL,D,9400.35,15.33,1,0.22,N,8
23,125800.0,MORTGAGE,10.0,MEDICAL,A,18500.0,16.32,1,0.15,Y,2
21,14591.65,RENT,7.0,VENTURE,D,12500.0,15.28,1,0.83,N,6
22,39600.0,MORTGAGE,1.0,DEBTCONSOLIDATION,C,9000.0,10.51,1,0.23,N,2
22,29120.0,MORTGAGE,7.0,PERSONAL,A,3500.0,10.99,1,0.12,Y,2
24,33500.0,RENT,5.0,EDUCATION,B,6800.0,7.29,1,0.2,N,3
23,30000.0,RENT,2.0,DEBTCONSOLIDATION,A,1500.0,10.25,1,0.05,Y,15
32,29000.0,OWN,4.0,MEDICAL,D,8400.0,16.0,1,0.29,Y,17
25,16089.73,RENT,0.0,HOMEIMPROVEMENT,A,4000.0,15.01,1,0.25,Y,7
23,23418.68,MORTGAGE,10.0,VENTURE,E,3000.0,12.61,1,0.13,N,2
25,39000.0,RENT,0.0,HOMEIMPROVEMENT,D,14000.0,12.86,1,0.36,N,2
22,49659.72,RENT,3.0,DEBTCONSOLIDATION,G,3200.0,17.27,1,0.06,Y,3
24,65452.51,RENT,1.0,HOMEIMPROVEMENT,B,5000.0,14.83,1,0.08,Y,9
22,24000.0,RENT,1.0,EDUCATION,D,4400.0,10.99,1,0.18,N,4
21,36000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,14400.0,13.49,1,0.4,N,2
30,54400.0,RENT,0.0,HOMEIMPROVEMENT,B,5000.0,12.23,1,0.09,Y,12
25,29000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,7500.0,16.69,1,0.26,N,2
22,32557.09,RENT,0.0,MEDICAL,E,10000.0,15.6,1,0.31,Y,3
25,66298.69,MORTGAGE,0.0,PERSONAL,G,15000.0,15.62,1,0.23,Y,2
22,36500.0,RENT,0.0,DEBTCONSOLIDATION,A,6000.0,15.2,1,0.16,Y,8
26,70000.0,RENT,3.0,EDUCATION,F,20000.0,15.27,1,0.29,Y,8
28,98004.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,13650.0,11.12,1,0.14,N,3
24,15193.84,RENT,0.0,PERSONAL,D,3000.0,14.59,1,0.2,N,3
22,18996.0,RENT,10.0,MEDICAL,C,3250.0,10.62,1,0.17,Y,2
21,24000.0,RENT,3.0,EDUCATION,B,3200.0,13.99,1,0.13,N,4
33,59000.0,MORTGAGE,0.0,EDUCATION,E,22063.16,15.33,1,0.37,Y,3
27,15000.0,RENT,5.0,VENTURE,D,3000.0,14.09,1,0.2,Y,2
26,72000.0,RENT,0.0,PERSONAL,D,2400.0,15.62,1,0.03,Y,4
24,96000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,10000.0,15.62,1,0.1,N,3
22,29000.0,RENT,3.0,EDUCATION,C,3500.0,9.76,1,0.12,N,2
26,114000.0,RENT,10.0,DEBTCONSOLIDATION,B,15000.0,14.96,1,0.13,Y,10
22,59000.0,RENT,4.0,DEBTCONSOLIDATION,D,5000.0,16.89,1,0.08,N,3
22,42000.0,RENT,0.0,EDUCATION,C,12000.0,12.73,1,0.29,Y,4
24,47338.74,RENT,5.0,DEBTCONSOLIDATION,E,12000.0,15.31,1,0.25,N,6
22,14400.0,RENT,0.0,PERSONAL,B,1000.0,16.02,1,0.07,Y,2
32,73000.0,MORTGAGE,10.0,PERSONAL,B,16000.0,15.21,1,0.22,N,15
26,44000.0,RENT,4.0,HOMEIMPROVEMENT,C,10000.0,6.99,1,0.23,N,6
21,52213.98,RENT,3.0,DEBTCONSOLIDATION,E,14000.0,16.89,1,0.27,N,6
23,113000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,D,25000.0,16.49,1,0.22,N,6
23,30000.0,RENT,8.0,MEDICAL,C,10625.0,7.51,1,0.35,N,3
22,31000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,5000.0,13.8,1,0.16,N,2
28,67000.0,RENT,5.0,EDUCATION,B,20000.0,12.69,1,0.3,N,8
22,127667.84,RENT,3.0,DEBTCONSOLIDATION,A,25000.0,15.31,1,0.2,Y,4
36,34000.0,RENT,3.0,PERSONAL,E,11000.0,16.29,1,0.32,Y,17
22,51996.0,RENT,4.0,MEDICAL,B,6000.0,13.24,1,0.12,Y,3
21,38004.0,RENT,2.0,HOMEIMPROVEMENT,D,3000.0,17.93,1,0.08,Y,3
25,36640.13,RENT,6.0,EDUCATION,D,14000.0,11.03,1,0.38,Y,7
22,18268.69,RENT,0.0,HOMEIMPROVEMENT,A,3000.0,12.99,1,0.16,Y,2
22,18000.0,RENT,4.0,VENTURE,A,2000.0,14.42,1,0.11,N,3
23,37000.0,MORTGAGE,4.0,VENTURE,C,2500.0,11.71,1,0.07,Y,2
23,63000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3500.0,12.15,1,0.06,Y,6
21,65000.0,RENT,3.0,MEDICAL,A,10000.0,15.28,1,0.15,N,2
39,66000.0,RENT,9.0,DEBTCONSOLIDATION,A,20000.0,13.23,1,0.3,N,10
26,42996.0,RENT,7.0,DEBTCONSOLIDATION,C,20000.0,14.72,1,0.47,N,6
24,37000.0,RENT,6.0,EDUCATION,D,20000.0,16.29,1,0.54,N,2
25,14400.0,RENT,0.0,DEBTCONSOLIDATION,A,2280.43,10.65,1,0.16,Y,8
25,87996.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,14400.0,7.44,1,0.16,N,9
23,44000.0,RENT,6.0,PERSONAL,D,15000.0,14.65,1,0.34,Y,4
34,26000.0,MORTGAGE,5.0,MEDICAL,E,5000.0,14.75,1,0.19,N,3
23,46000.0,RENT,10.0,PERSONAL,B,15000.0,12.84,1,0.33,Y,2
28,56525.0,MORTGAGE,3.0,PERSONAL,E,15000.0,15.65,1,0.27,N,4
27,36702.89,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000.0,9.99,1,0.11,N,4
24,36000.0,OWN,2.0,MEDICAL,C,5000.0,10.13,1,0.14,N,2
23,34000.0,RENT,0.0,PERSONAL,E,5000.0,21.03,1,0.15,N,2
26,62900.0,MORTGAGE,7.0,PERSONAL,C,14500.0,15.99,1,0.23,N,4
32,74482.15,MORTGAGE,6.0,PERSONAL,A,16000.0,9.25,1,0.21,Y,10
26,30996.0,RENT,1.0,MEDICAL,C,9543.65,12.18,1,0.31,N,6
23,216202.43,MORTGAGE,0.0,VENTURE,D,16000.0,15.62,1,0.07,Y,2
32,72000.0,RENT,7.0,MEDICAL,D,14000.0,17.99,1,0.19,Y,7
29,86131.33,MORTGAGE,5.0,DEBTCONSOLIDATION,D,14102.72,13.49,1,0.16,N,15
30,42000.0,OWN,2.0,EDUCATION,B,8000.0,14.96,1,0.19,Y,8
22,32883.86,RENT,7.0,HOMEIMPROVEMENT,F,12000.0,17.27,1,0.36,N,2
26,54996.0,RENT,2.0,DEBTCONSOLIDATION,D,9450.0,18.24,1,0.17,Y,4
22,44000.0,RENT,0.0,EDUCATION,A,4800.0,8.49,1,0.11,N,3
23,30000.0,RENT,1.0,VENTURE,B,7500.0,12.42,1,0.25,N,3
29,40000.0,MORTGAGE,0.0,MEDICAL,A,17500.0,10.65,1,0.44,Y,2
23,37000.0,OWN,1.0,DEBTCONSOLIDATION,C,10400.0,13.16,1,0.28,N,6
22,23000.0,RENT,5.0,HOMEIMPROVEMENT,D,4800.0,9.01,1,0.21,N,2
23,73190.79,RENT,4.0,EDUCATION,D,20377.59,17.93,1,0.28,N,6
25,49000.0,MORTGAGE,0.0,EDUCATION,D,10800.0,15.01,1,0.22,N,15
23,10000.0,RENT,0.0,PERSONAL,D,4000.0,14.74,1,0.4,N,4
23,79050.0,MORTGAGE,0.0,PERSONAL,B,19200.0,15.99,1,0.24,N,4
28,25000.0,MORTGAGE,3.0,MEDICAL,D,1500.0,11.99,1,0.06,N,8
23,29974.65,RENT,8.0,DEBTCONSOLIDATION,D,4750.0,15.57,1,0.16,N,2
27,70000.0,RENT,0.0,PERSONAL,B,5600.0,14.22,1,0.08,N,4
23,12000.0,RENT,0.0,EDUCATION,C,11700.0,13.85,1,0.83,N,3
36,63000.0,RENT,1.0,DEBTCONSOLIDATION,E,7500.0,18.53,1,0.12,N,9
25,31000.0,RENT,4.0,EDUCATION,B,4500.0,14.84,1,0.15,N,2
39,14000.0,RENT,0.0,MEDICAL,A,8000.0,7.14,1,0.57,N,4
21,33600.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000.0,15.27,1,0.36,N,4
21,39600.0,RENT,5.0,DEBTCONSOLIDATION,C,6000.0,12.53,1,0.15,N,2
28,31433.94,RENT,0.0,HOMEIMPROVEMENT,B,13157.4,19.03,1,0.42,Y,10
29,70000.0,MORTGAGE,10.0,MEDICAL,B,13000.0,10.65,1,0.19,N,2
24,22882.55,RENT,1.0,PERSONAL,C,1600.0,13.57,1,0.07,N,3
21,31283.57,RENT,4.0,HOMEIMPROVEMENT,D,5857.3,16.07,1,0.19,N,2
24,45000.0,RENT,4.0,MEDICAL,D,6000.0,10.25,1,0.13,N,3
22,39000.0,RENT,6.0,VENTURE,B,12000.0,14.96,1,0.31,N,2
23,48000.0,RENT,1.0,DEBTCONSOLIDATION,E,15000.0,18.79,1,0.31,N,2
26,27048.0,RENT,7.0,DEBTCONSOLIDATION,C,6000.0,6.91,1,0.22,N,4
28,34000.0,RENT,10.0,HOMEIMPROVEMENT,B,10695.44,7.51,1,0.31,N,17
26,42000.0,RENT,0.0,PERSONAL,E,7500.0,16.4,1,0.18,Y,4
29,33000.0,RENT,7.0,EDUCATION,C,5883.02,13.61,1,0.18,N,6
21,40426.02,MORTGAGE,5.0,EDUCATION,D,7500.0,19.69,1,0.19,N,3
27,60000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,F,11500.0,17.99,1,0.19,N,15
29,59230.47,RENT,3.0,MEDICAL,C,15000.0,12.99,1,0.25,N,7
52,90721.68,RENT,0.0,VENTURE,C,10000.0,15.95,1,0.11,Y,7
26,32000.0,RENT,0.0,DEBTCONSOLIDATION,D,25000.0,10.65,1,0.78,Y,16
25,17004.0,RENT,0.0,MEDICAL,B,9000.0,13.85,1,0.53,N,8
30,44000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,2500.0,13.61,1,0.06,N,8
24,74000.0,RENT,9.0,VENTURE,C,10000.0,11.11,1,0.14,N,4
22,30000.0,RENT,9.0,HOMEIMPROVEMENT,C,3000.0,10.37,1,0.1,N,13
23,56100.0,RENT,5.0,HOMEIMPROVEMENT,D,22400.0,10.75,1,0.4,Y,4
21,33000.0,RENT,1.0,MEDICAL,C,4200.0,5.42,1,0.13,N,4
24,34000.0,RENT,0.0,PERSONAL,B,2500.0,11.71,1,0.07,N,2
24,44000.0,RENT,9.0,MEDICAL,A,3625.0,11.71,1,0.08,N,8
25,29654.09,RENT,5.0,DEBTCONSOLIDATION,B,2000.0,8.59,1,0.07,Y,3
33,49000.0,RENT,5.0,DEBTCONSOLIDATION,F,4138.1,15.28,1,0.08,N,8
40,85000.0,RENT,0.0,PERSONAL,B,10000.0,14.65,1,0.12,Y,4
23,120562.27,RENT,8.0,DEBTCONSOLIDATION,C,35000.0,9.45,1,0.29,N,4
27,43000.0,RENT,4.0,VENTURE,B,24000.0,14.54,1,0.56,Y,4
22,74000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000.0,15.58,1,0.27,Y,4
23,41000.0,MORTGAGE,1.0,EDUCATION,B,21500.0,10.65,1,0.52,N,8
29,45000.0,RENT,7.0,EDUCATION,B,12000.0,15.31,1,0.27,N,3
34,48000.0,RENT,0.0,DEBTCONSOLIDATION,B,12000.0,16.45,1,0.25,N,8
27,10000.0,RENT,10.0,MEDICAL,C,1000.0,7.88,1,0.1,Y,2
24,25000.0,RENT,9.0,HOMEIMPROVEMENT,D,9000.0,13.49,1,0.36,N,2
23,24931.55,MORTGAGE,5.0,VENTURE,C,2225.0,11.34,1,0.09,N,2
23,6000.0,RENT,6.0,PERSONAL,C,4500.0,5.42,1,0.75,N,2
37,75000.0,RENT,10.0,HOMEIMPROVEMENT,F,20000.0,21.32,1,0.27,Y,3
30,70000.0,RENT,10.0,DEBTCONSOLIDATION,D,6000.0,17.27,1,0.09,Y,9
24,28810.88,RENT,2.0,EDUCATION,D,1500.0,18.64,1,0.05,N,2
23,14000.0,RENT,0.0,DEBTCONSOLIDATION,C,3500.0,9.88,1,0.25,N,2
32,58557.04,RENT,1.0,HOMEIMPROVEMENT,D,20259.39,16.7,1,0.35,N,4
29,54000.0,MORTGAGE,0.0,MEDICAL,C,2000.0,8.9,1,0.04,N,8
22,65000.0,RENT,10.0,EDUCATION,D,10000.0,15.62,1,0.15,N,3
21,145124.0,RENT,2.0,HOMEIMPROVEMENT,A,24000.0,13.49,1,0.17,N,2
41,48000.0,RENT,6.0,VENTURE,C,6000.0,7.9,1,0.12,N,13
25,31327.74,RENT,0.0,DEBTCONSOLIDATION,D,14500.0,13.06,1,0.46,Y,10
29,20000.0,RENT,6.0,MEDICAL,B,4750.0,11.86,1,0.24,N,4
21,62448.09,RENT,0.0,EDUCATION,C,25000.0,7.88,1,0.4,N,3
21,67777.13,RENT,1.0,HOMEIMPROVEMENT,E,15000.0,14.83,1,0.22,N,2
39,24848.56,MORTGAGE,2.0,MEDICAL,B,5500.0,6.76,1,0.22,Y,10
23,34000.0,RENT,9.0,MEDICAL,A,20000.0,11.36,1,0.59,N,4
32,56336.68,MORTGAGE,5.0,MEDICAL,B,18000.0,14.09,1,0.32,N,4
23,62400.0,RENT,3.0,VENTURE,E,10817.8,16.07,1,0.17,N,2
22,50000.0,RENT,1.0,MEDICAL,B,7500.0,13.23,1,0.15,Y,2
23,31000.0,RENT,5.0,PERSONAL,D,2800.0,13.57,1,0.09,N,4
26,53000.0,RENT,0.0,PERSONAL,G,15000.0,19.6,1,0.28,N,10
26,39000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,21000.0,7.51,1,0.54,N,3
36,55000.0,RENT,5.0,DEBTCONSOLIDATION,A,25000.0,10.25,1,0.45,Y,9
23,22000.0,MORTGAGE,4.0,VENTURE,A,12000.0,10.38,1,0.55,N,3
49,32000.0,RENT,10.07,MEDICAL,D,6200.0,15.2,1,0.19,N,10
29,37680.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000.0,14.22,1,0.4,N,14
21,15600.0,RENT,0.0,DEBTCONSOLIDATION,D,5000.0,13.11,1,0.32,N,3
37,33247.91,RENT,7.0,DEBTCONSOLIDATION,D,5000.0,11.86,1,0.15,N,18
21,58000.0,RENT,6.0,DEBTCONSOLIDATION,A,11000.0,12.68,1,0.19,Y,2
26,37800.0,RENT,0.0,EDUCATION,E,16000.0,19.16,1,0.42,N,12
36,32004.0,RENT,4.0,PERSONAL,F,8000.0,16.0,1,0.25,N,4
22,91175.38,MORTGAGE,3.0,DEBTCONSOLIDATION,E,19800.0,18.25,1,0.22,Y,4
27,45935.96,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000.0,10.25,1,0.22,Y,4
23,34931.45,OWN,2.0,VENTURE,A,11500.0,11.86,1,0.33,N,7
28,78000.0,RENT,0.0,HOMEIMPROVEMENT,A,10000.0,14.96,1,0.13,N,3
25,54000.0,RENT,1.0,PERSONAL,F,21250.0,16.77,1,0.39,N,7
29,40000.0,RENT,1.0,PERSONAL,C,18554.76,11.71,1,0.46,N,15
23,42000.0,RENT,10.46,VENTURE,A,9000.0,13.22,1,0.21,Y,2
22,15000.0,RENT,0.0,DEBTCONSOLIDATION,B,2400.0,15.83,1,0.16,N,2
29,58000.0,MORTGAGE,7.0,VENTURE,C,13500.0,6.0,1,0.23,N,9
23,108000.0,OWN,1.0,DEBTCONSOLIDATION,D,9250.0,13.49,1,0.09,N,2
24,78000.0,MORTGAGE,7.0,PERSONAL,B,25000.0,11.49,1,0.32,N,3
23,29000.0,RENT,5.0,HOMEIMPROVEMENT,C,5064.3,15.33,1,0.17,N,3
23,46000.0,RENT,0.0,EDUCATION,D,7000.0,15.62,1,0.15,Y,3
24,16800.0,RENT,4.0,HOMEIMPROVEMENT,D,5600.0,16.0,1,0.33,Y,2
27,49000.0,RENT,1.0,DEBTCONSOLIDATION,E,6000.0,15.21,1,0.12,N,2
26,75549.25,MORTGAGE,1.0,PERSONAL,D,13000.0,11.86,1,0.17,Y,4
23,49000.0,RENT,1.0,DEBTCONSOLIDATION,D,15000.0,13.49,1,0.31,N,2
34,44400.0,RENT,3.0,DEBTCONSOLIDATION,C,9400.0,10.62,1,0.21,N,6
23,41629.72,RENT,2.0,MEDICAL,C,23000.0,6.17,1,0.55,N,9
25,66000.0,RENT,3.0,EDUCATION,D,17000.0,16.07,1,0.26,N,3
28,30000.0,RENT,7.0,HOMEIMPROVEMENT,B,9000.0,12.53,1,0.3,N,14
40,40000.0,RENT,3.0,EDUCATION,A,9600.0,7.51,1,0.24,Y,10
39,46000.0,RENT,1.0,MEDICAL,B,7500.0,10.59,1,0.16,N,10
27,58650.0,RENT,5.0,MEDICAL,D,9000.0,9.04,1,0.15,N,6
27,59000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,11500.0,14.27,1,0.19,N,2
26,62000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,C,14000.0,10.59,1,0.23,N,2
22,48000.0,MORTGAGE,5.0,MEDICAL,D,15000.0,19.29,1,0.31,N,2
27,88000.0,MORTGAGE,7.0,MEDICAL,D,8000.0,16.89,1,0.09,N,4
21,31000.0,RENT,3.0,MEDICAL,B,4716.63,14.74,1,0.15,N,3
25,14621.07,MORTGAGE,10.84,EDUCATION,C,6000.0,10.38,1,0.41,Y,2
21,47744.35,RENT,0.0,DEBTCONSOLIDATION,E,15000.0,16.0,1,0.31,N,2
24,31200.0,MORTGAGE,2.0,MEDICAL,B,4200.0,14.54,1,0.13,Y,4
28,91800.0,RENT,5.0,PERSONAL,B,15000.0,14.59,1,0.16,N,4
40,42000.0,RENT,11.0,EDUCATION,D,20000.0,15.33,1,0.48,N,6
23,44004.0,RENT,4.0,EDUCATION,C,10000.0,12.29,1,0.23,N,4
25,24000.0,MORTGAGE,3.0,MEDICAL,C,10000.0,10.95,1,0.42,N,2
53,73000.0,MORTGAGE,6.0,PERSONAL,A,7200.0,14.84,1,0.1,N,2
34,65000.0,MORTGAGE,0.0,MEDICAL,B,25000.0,11.71,1,0.38,N,8
24,44000.0,RENT,0.0,EDUCATION,A,4000.0,13.85,1,0.09,Y,15
25,26000.0,RENT,4.0,VENTURE,B,5000.0,14.42,1,0.19,N,2
35,12000.0,RENT,7.0,MEDICAL,C,3500.0,9.91,1,0.29,N,4
23,15000.0,RENT,0.0,VENTURE,A,3600.0,17.45,1,0.24,N,2
25,21600.0,RENT,0.0,DEBTCONSOLIDATION,D,4000.0,13.49,1,0.19,Y,2
24,21600.0,RENT,1.0,PERSONAL,C,2784.15,9.99,1,0.13,N,8
30,34000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000.0,12.02,1,0.18,N,6
21,12000.0,RENT,4.0,PERSONAL,C,20000.0,7.08,1,0.83,N,2
28,72000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000.0,12.41,1,0.21,Y,3
23,52000.0,MORTGAGE,0.0,PERSONAL,C,20000.0,10.83,1,0.38,Y,4
33,30000.0,MORTGAGE,9.0,PERSONAL,D,15000.0,19.21,1,0.5,Y,3
27,45000.0,RENT,7.0,DEBTCONSOLIDATION,A,18995.27,10.99,1,0.42,N,8
23,33500.0,RENT,11.0,PERSONAL,C,18250.0,10.62,1,0.54,N,4
24,31000.0,RENT,7.0,VENTURE,D,7500.0,10.99,1,0.24,Y,8
30,42000.0,RENT,5.0,EDUCATION,E,12000.0,20.17,1,0.29,N,14
23,29000.0,RENT,6.0,MEDICAL,D,12000.0,14.42,1,0.41,N,2
26,33504.0,RENT,8.0,VENTURE,F,1200.0,18.43,1,0.04,N,2
29,68852.54,RENT,6.0,DEBTCONSOLIDATION,A,4000.0,15.23,1,0.06,N,6
40,25000.0,RENT,0.0,VENTURE,C,8000.0,7.51,1,0.32,N,17
28,18000.0,RENT,0.0,EDUCATION,D,11000.0,9.99,1,0.61,N,10
27,49000.0,RENT,0.0,MEDICAL,D,20000.0,13.11,1,0.41,N,7
23,28683.66,RENT,4.0,PERSONAL,D,15000.0,19.03,1,0.52,Y,4
21,44004.0,RENT,4.0,MEDICAL,C,6000.0,10.37,1,0.14,N,2
23,60000.0,OWN,7.0,DEBTCONSOLIDATION,C,13750.0,14.84,1,0.23,Y,2
34,26000.0,RENT,3.0,PERSONAL,B,7000.0,10.25,1,0.27,N,8
27,188000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,27029.42,10.25,1,0.14,Y,3
27,42000.0,RENT,7.0,PERSONAL,A,12000.0,16.0,1,0.29,N,12
21,51000.0,RENT,6.0,PERSONAL,A,6000.0,9.91,1,0.12,Y,2
22,50000.0,RENT,3.0,VENTURE,B,16000.0,12.99,1,0.32,N,8
23,26976.0,RENT,0.0,DEBTCONSOLIDATION,C,4000.0,6.91,1,0.15,N,8
22,41000.0,OWN,4.0,DEBTCONSOLIDATION,B,15250.0,6.92,1,0.37,N,2
33,102495.12,RENT,4.0,HOMEIMPROVEMENT,D,8875.0,16.0,1,0.09,N,9
24,168000.0,RENT,5.0,VENTURE,D,30509.4,15.62,1,0.18,Y,2
25,38000.0,RENT,4.0,MEDICAL,D,16000.0,15.31,1,0.42,N,14
25,190390.64,RENT,9.0,MEDICAL,D,30000.0,11.26,1,0.16,N,2
29,60000.0,RENT,6.0,EDUCATION,A,25000.0,7.4,1,0.42,Y,12
27,12714.79,RENT,0.0,HOMEIMPROVEMENT,A,1750.0,9.63,1,0.14,N,12
23,59000.0,RENT,1.0,MEDICAL,B,22000.0,12.69,1,0.37,Y,8
25,27600.0,RENT,6.0,VENTURE,A,11000.0,12.68,1,0.4,N,3
