person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,48996.0,RENT,3.0,DEBTCONSOLIDATION,A,20000.0,10.0,1,0.41,Y,3
22,26000.0,MORTGAGE,2.0,EDUCATION,A,2000.0,7.4,0,0.08,N,2
35,30000.0,RENT,1.0,HOMEIMPROVEMENT,B,15000.0,10.65,1,0.5,N,15
22,84500.0,RENT,6.0,PERSONAL,F,25000.0,18.3,0,0.3,N,4
30,32796.0,RENT,8.0,MEDICAL,B,3000.0,11.49,0,0.09,N,7
23,148000.0,RENT,1.0,DEBTCONSOLIDATION,E,25000.0,14.93,1,0.17,N,3
28,49000.0,RENT,5.0,VENTURE,D,4000.0,14.11,1,0.08,N,9
22,40000.0,RENT,2.0,HOMEIMPROVEMENT,A,6000.0,6.62,1,0.15,N,4
48,59000.0,RENT,2.0,EDUCATION,A,6000.0,5.99,0,0.1,N,12
24,14400.0,RENT,3.0,HOMEIMPROVEMENT,B,4750.0,8.59,1,0.33,N,3
33,50000.0,RENT,2.0,EDUCATION,A,20000.0,16.89,1,0.4,N,2
22,58900.0,RENT,2.0,MEDICAL,C,14900.0,13.57,0,0.25,N,3
28,18000.0,RENT,3.0,HOMEIMPROVEMENT,C,17500.0,10.62,1,0.83,N,4
23,44400.0,RENT,4.0,DEBTCONSOLIDATION,A,21000.0,7.9,1,0.47,N,4
21,10000.0,RENT,0.0,MEDICAL,B,6000.0,9.62,1,0.6,N,3
29,25200.0,RENT,3.0,DEBTCONSOLIDATION,B,10000.0,12.73,1,0.4,N,4
29,61000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000.0,9.88,1,0.25,N,9
26,78000.0,RENT,6.0,EDUCATION,C,18000.0,13.49,0,0.23,N,2
23,20800.0,RENT,0.0,DEBTCONSOLIDATION,B,3000.0,11.46,0,0.14,N,4
31,68522.47,RENT,1.0,PERSONAL,D,18000.0,10.36,1,0.26,N,10
26,74000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,1200.0,13.22,0,0.02,Y,4
23,34900.0,RENT,6.0,PERSONAL,C,10275.5,9.91,1,0.29,N,2
36,78000.0,MORTGAGE,1.0,MEDICAL,C,20000.0,10.75,1,0.26,N,4
27,35000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3000.0,14.22,1,0.09,N,2
25,29328.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000.0,7.74,0,0.34,N,3
28,81000.0,MORTGAGE,6.0,VENTURE,A,2500.0,5.99,0,0.03,N,6
33,68000.0,MORTGAGE,9.0,EDUCATION,B,2100.0,12.53,0,0.03,N,9
22,77004.0,RENT,6.0,DEBTCONSOLIDATION,C,20000.0,13.98,0,0.26,N,4
23,80000.0,RENT,0.0,VENTURE,C,14000.0,14.27,0,0.17,Y,2
29,33864.0,RENT,2.0,VENTURE,D,6000.0,14.91,1,0.18,Y,6
25,90000.0,MORTGAGE,9.0,VENTURE,B,5600.0,9.99,0,0.06,N,4
23,30000.0,RENT,0.0,PERSONAL,E,7000.0,15.21,1,0.23,N,2
32,25200.0,RENT,9.0,MEDICAL,A,4900.0,6.17,0,0.19,N,6
26,63400.0,OWN,0.0,VENTURE,B,20000.0,9.62,0,0.32,N,3
32,40000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,11.89,0,0.3,N,10
30,35000.0,RENT,0.0,PERSONAL,B,8000.0,9.32,1,0.23,Y,9
23,66000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4000.0,15.62,1,0.06,Y,4
23,45000.0,RENT,0.0,PERSONAL,A,12000.0,13.99,1,0.27,N,5
33,48000.0,RENT,0.0,MEDICAL,C,10000.0,6.91,1,0.21,Y,3
21,128000.0,RENT,13.0,VENTURE,B,16000.0,8.94,1,0.12,N,3
28,71002.61,MORTGAGE,1.0,VENTURE,A,11000.0,10.99,1,0.15,N,4
35,50000.0,MORTGAGE,7.0,MEDICAL,D,15000.0,21.26,1,0.3,Y,4
21,34000.0,RENT,5.0,MEDICAL,F,5000.0,14.65,1,0.15,N,4
29,28800.0,RENT,1.0,PERSONAL,A,1400.0,7.9,0,0.05,N,8
26,105308.94,MORTGAGE,14.0,VENTURE,B,17475.0,10.38,1,0.17,N,6
26,40000.0,RENT,3.0,DEBTCONSOLIDATION,B,5000.0,9.45,0,0.13,N,3
39,33279.48,RENT,6.0,MEDICAL,A,9750.0,12.61,1,0.29,Y,9
24,68004.0,MORTGAGE,7.0,EDUCATION,A,4000.0,6.39,0,0.06,N,3
24,68000.0,RENT,2.0,VENTURE,D,14500.0,14.59,1,0.21,N,2
27,54000.0,RENT,5.0,MEDICAL,B,3200.0,12.69,0,0.06,N,10
22,150000.0,MORTGAGE,6.0,PERSONAL,D,18000.0,15.2,0,0.12,N,4
31,59712.0,RENT,0.0,DEBTCONSOLIDATION,E,24000.0,17.43,1,0.4,N,9
24,108000.0,RENT,4.0,HOMEIMPROVEMENT,D,18000.0,15.23,1,0.17,Y,4
32,693138.93,RENT,14.0,MEDICAL,B,35000.0,9.91,1,0.05,N,6
42,35000.0,RENT,1.0,MEDICAL,B,7500.0,9.99,0,0.21,N,15
23,56000.0,MORTGAGE,4.0,VENTURE,A,6000.0,5.99,0,0.11,N,2
41,62000.0,RENT,3.0,MEDICAL,B,7500.0,11.36,0,0.12,N,16
24,75000.0,MORTGAGE,3.0,VENTURE,A,16000.0,6.62,0,0.21,N,2
24,83100.0,RENT,5.0,HOMEIMPROVEMENT,E,5000.0,16.35,0,0.06,N,3
28,69996.0,MORTGAGE,12.0,DEBTCONSOLIDATION,C,5000.0,10.62,1,0.07,N,8
39,170000.0,MORTGAGE,16.0,MEDICAL,A,32000.0,7.49,0,0.19,N,13
25,37560.0,RENT,2.0,DEBTCONSOLIDATION,F,12500.0,18.62,1,0.33,N,3
34,59000.0,RENT,0.0,EDUCATION,D,4100.0,14.91,1,0.07,N,10
44,108000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,B,10000.0,11.11,0,0.09,N,11
25,114577.7,RENT,6.0,DEBTCONSOLIDATION,F,25000.0,16.02,1,0.22,Y,5
28,75000.0,RENT,4.0,DEBTCONSOLIDATION,B,9000.0,12.21,0,0.12,N,8
29,49000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000.0,13.49,1,0.16,N,4
36,95000.0,RENT,2.0,PERSONAL,B,12000.0,10.99,0,0.13,N,11
23,43000.0,RENT,0.0,EDUCATION,B,8500.0,15.58,1,0.2,N,2
29,120000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000.0,6.17,1,0.12,N,9
24,40000.0,RENT,2.0,PERSONAL,A,8000.0,6.17,0,0.2,N,2
44,80000.0,MORTGAGE,28.0,VENTURE,D,25000.0,15.33,0,0.31,Y,17
32,24000.0,RENT,3.0,DEBTCONSOLIDATION,B,10000.0,15.99,1,0.42,Y,8
35,52229.27,RENT,2.0,EDUCATION,C,14000.0,10.95,1,0.27,N,17
31,73000.0,RENT,5.0,HOMEIMPROVEMENT,B,5800.0,10.37,0,0.08,N,6
23,36000.0,OWN,1.0,MEDICAL,C,14600.0,12.61,0,0.41,Y,2
24,65000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000.0,7.66,0,0.15,N,4
32,30000.0,RENT,4.0,EDUCATION,D,15000.0,14.54,1,0.5,N,15
24,52800.0,RENT,8.0,PERSONAL,A,9000.0,7.49,0,0.17,N,4
26,43000.0,RENT,5.0,MEDICAL,A,7800.0,7.88,0,0.18,N,2
32,62000.0,RENT,8.0,VENTURE,D,10000.0,17.27,1,0.16,Y,7
27,48000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5650.0,5.42,0,0.12,N,8
22,23000.0,RENT,1.0,DEBTCONSOLIDATION,B,8875.0,10.74,1,0.39,N,4
24,45000.0,RENT,0.0,DEBTCONSOLIDATION,D,4000.0,15.99,1,0.09,N,4
24,35500.0,RENT,0.0,MEDICAL,C,3625.0,6.92,1,0.1,N,2
41,45600.0,RENT,3.0,DEBTCONSOLIDATION,B,9000.0,10.0,0,0.2,N,12
27,57800.0,MORTGAGE,11.0,MEDICAL,D,16000.0,16.29,1,0.24,N,8
24,10000.0,RENT,7.0,EDUCATION,C,5500.0,13.16,1,0.55,N,9
25,180000.0,MORTGAGE,3.0,VENTURE,B,9950.0,11.26,0,0.06,N,2
47,54996.0,MORTGAGE,7.0,MEDICAL,B,9000.0,10.38,0,0.16,N,16
28,15547.95,RENT,1.0,MEDICAL,F,1500.0,15.65,1,0.1,Y,7
24,30996.0,RENT,2.0,MEDICAL,A,5600.0,7.49,0,0.18,N,2
26,57175.0,RENT,6.0,VENTURE,B,8000.0,12.41,1,0.14,Y,13
22,69846.0,MORTGAGE,4.0,MEDICAL,D,16000.0,15.68,1,0.23,N,3
22,53000.0,OWN,7.0,VENTURE,B,2250.0,10.62,0,0.04,N,3
23,35500.0,MORTGAGE,8.0,EDUCATION,A,9000.0,7.49,0,0.25,N,3
21,57192.0,MORTGAGE,0.0,MEDICAL,A,8000.0,7.49,0,0.14,N,3
23,31000.0,RENT,2.0,MEDICAL,A,6000.0,12.17,1,0.19,Y,2
70,48000.0,RENT,0.0,MEDICAL,A,15000.0,6.99,1,0.31,N,24
23,58000.0,OWN,4.0,MEDICAL,C,6400.0,13.48,0,0.11,Y,3
27,128000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000.0,11.83,0,0.14,N,6
25,79404.0,OTHER,0.0,VENTURE,D,20000.0,15.05,0,0.25,N,3
25,33000.0,RENT,4.0,MEDICAL,B,3600.0,10.0,1,0.11,N,3
23,92004.0,MORTGAGE,7.0,VENTURE,B,24250.0,11.12,0,0.26,N,4
25,25000.0,RENT,3.0,EDUCATION,B,16000.0,7.9,1,0.64,N,2
28,30000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3000.0,6.76,0,0.1,N,9
31,78000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000.0,5.79,0,0.06,N,10
23,46000.0,RENT,3.0,VENTURE,C,8000.0,7.91,1,0.17,N,3
36,290000.0,MORTGAGE,6.0,PERSONAL,D,25000.0,15.65,0,0.09,N,16
37,34000.0,RENT,2.0,MEDICAL,A,5000.0,12.68,1,0.15,N,3
31,120000.0,MORTGAGE,8.0,EDUCATION,A,20000.0,7.49,0,0.17,N,6
36,65000.0,MORTGAGE,3.0,VENTURE,A,6500.0,5.79,0,0.1,N,16
26,95000.0,RENT,0.0,MEDICAL,B,6000.0,10.99,0,0.06,N,2
25,50000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,5000.0,10.38,1,0.1,N,4
27,72000.0,OWN,2.0,EDUCATION,B,12000.0,9.99,0,0.17,N,9
25,65707.0,MORTGAGE,1.0,EDUCATION,D,2000.0,14.59,0,0.03,N,3
24,54000.0,OWN,8.0,EDUCATION,C,1200.0,13.11,0,0.02,Y,3
24,64000.0,RENT,5.0,EDUCATION,D,25000.0,9.91,1,0.39,N,2
33,24947.0,RENT,3.0,HOMEIMPROVEMENT,B,6625.0,12.69,1,0.27,N,9
26,33000.0,RENT,2.0,MEDICAL,B,3000.0,11.49,1,0.09,N,3
31,19200.0,RENT,0.0,MEDICAL,A,4075.0,8.32,1,0.21,N,6
23,29000.0,MORTGAGE,7.0,PERSONAL,A,6000.0,7.88,1,0.21,N,2
25,28251.6,RENT,0.0,DEBTCONSOLIDATION,C,3700.0,7.9,1,0.13,N,2
42,98603.0,MORTGAGE,19.0,MEDICAL,C,24250.0,14.22,1,0.21,N,14
28,34800.0,OWN,1.0,VENTURE,C,10000.0,12.99,0,0.29,N,9
29,78200.0,RENT,5.0,MEDICAL,B,23500.0,11.36,0,0.3,N,8
24,115000.0,MORTGAGE,3.0,VENTURE,A,15000.0,6.03,0,0.13,N,2
26,50000.0,RENT,2.0,VENTURE,A,7000.0,9.63,0,0.14,N,2
22,24000.0,RENT,2.0,HOMEIMPROVEMENT,B,6000.0,12.18,1,0.25,N,3
24,30000.0,RENT,5.0,MEDICAL,A,3000.0,14.72,1,0.1,N,10
24,42000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000.0,5.42,0,0.26,N,4
28,65000.0,MORTGAGE,6.0,PERSONAL,D,22000.0,15.65,0,0.34,N,5
45,45000.0,MORTGAGE,20.0,PERSONAL,A,15625.0,8.9,0,0.35,N,13
23,43000.0,MORTGAGE,6.0,MEDICAL,D,3000.0,14.61,1,0.07,N,2
24,104606.0,MORTGAGE,8.0,VENTURE,D,5000.0,15.28,0,0.05,N,2
24,40800.0,OWN,0.0,VENTURE,C,14400.0,14.35,0,0.35,N,2
21,61455.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,4000.0,12.53,1,0.07,Y,3
25,46800.0,RENT,2.0,MEDICAL,A,16385.42,14.11,1,0.35,N,4
22,19200.0,RENT,1.0,DEBTCONSOLIDATION,D,1000.0,13.48,1,0.05,Y,2
25,59000.0,RENT,2.0,MEDICAL,D,10000.0,11.83,1,0.17,Y,3
23,35500.0,RENT,2.0,HOMEIMPROVEMENT,D,9000.0,15.99,1,0.25,Y,2
26,48000.0,RENT,2.0,MEDICAL,B,10000.0,12.21,0,0.21,N,3
23,35000.0,OTHER,0.0,PERSONAL,B,12800.0,11.83,1,0.37,N,2
31,34000.0,RENT,1.0,HOMEIMPROVEMENT,C,5000.0,13.22,1,0.15,N,4
23,32000.0,RENT,2.0,PERSONAL,B,4000.0,14.54,1,0.12,Y,10
44,85280.0,MORTGAGE,4.0,PERSONAL,B,7000.0,10.62,0,0.08,N,12
27,228000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000.0,7.14,0,0.03,N,6
24,83000.0,RENT,3.0,MEDICAL,B,24000.0,11.34,1,0.29,N,9
23,67148.3,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000.0,14.74,1,0.37,N,7
26,125000.0,MORTGAGE,3.0,EDUCATION,D,24000.0,15.28,0,0.19,Y,4
24,50000.0,MORTGAGE,2.0,MEDICAL,A,12000.0,6.62,0,0.24,N,4
22,73000.0,RENT,3.0,HOMEIMPROVEMENT,B,3000.0,16.32,1,0.04,Y,3
27,91800.0,MORTGAGE,4.0,MEDICAL,D,25000.0,16.07,1,0.23,N,9
22,40000.0,RENT,0.0,MEDICAL,C,9600.0,14.72,0,0.24,Y,2
29,45000.0,OWN,8.0,MEDICAL,B,8000.0,12.21,0,0.18,N,10
21,13000.0,RENT,0.0,VENTURE,A,7000.0,10.0,1,0.54,N,2
35,25200.0,RENT,0.0,PERSONAL,E,7000.0,15.68,1,0.28,Y,7
42,108800.0,MORTGAGE,4.0,PERSONAL,D,10000.0,12.99,1,0.09,N,11
39,18300.0,RENT,0.0,DEBTCONSOLIDATION,D,1200.0,14.74,1,0.07,Y,11
22,29000.0,RENT,8.0,PERSONAL,C,4000.0,7.9,1,0.14,Y,2
24,330000.0,MORTGAGE,5.0,PERSONAL,B,3500.0,10.36,0,0.01,N,4
24,31800.0,RENT,4.0,PERSONAL,B,15000.0,13.83,1,0.47,N,2
24,30000.0,OWN,5.0,EDUCATION,D,6600.0,8.49,1,0.22,N,4
31,32000.0,MORTGAGE,0.0,MEDICAL,C,2000.0,13.61,0,0.06,Y,6
24,23000.0,RENT,1.0,DEBTCONSOLIDATION,B,7200.0,12.69,1,0.31,N,2
31,18000.0,RENT,2.0,VENTURE,C,2600.0,8.9,1,0.14,N,17
22,66000.0,RENT,0.0,EDUCATION,B,7000.0,9.99,0,0.11,N,4
30,48000.0,RENT,7.0,VENTURE,C,8000.0,13.23,0,0.17,Y,5
27,58650.0,MORTGAGE,5.0,MEDICAL,E,7500.0,15.07,1,0.11,Y,9
29,40000.0,MORTGAGE,9.0,PERSONAL,A,5000.0,6.99,0,0.13,N,7
23,59000.0,RENT,7.0,PERSONAL,D,2500.0,14.96,0,0.04,N,2
22,45961.95,MORTGAGE,9.0,HOMEIMPROVEMENT,B,9750.0,11.83,1,0.21,N,2
23,36000.0,RENT,0.0,EDUCATION,C,3000.0,12.29,1,0.08,N,2
25,34000.0,RENT,6.0,MEDICAL,C,7713.47,13.92,1,0.23,N,3
28,107000.0,RENT,4.0,HOMEIMPROVEMENT,C,16000.0,13.49,0,0.15,N,6
30,45000.0,MORTGAGE,11.0,VENTURE,C,10000.0,13.57,0,0.22,Y,6
21,31000.0,RENT,6.0,HOMEIMPROVEMENT,A,7500.0,18.3,1,0.24,N,2
30,60000.0,RENT,6.0,DEBTCONSOLIDATION,D,20000.0,14.59,1,0.33,Y,4
23,83000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5000.0,14.61,1,0.06,N,2
27,77065.0,MORTGAGE,11.0,PERSONAL,A,23700.0,6.17,0,0.31,N,10
22,18000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1681.44,15.21,1,0.09,Y,10
22,40000.0,RENT,6.0,PERSONAL,D,13225.0,16.77,1,0.33,Y,2
24,105000.0,RENT,8.0,DEBTCONSOLIDATION,B,15000.0,10.95,0,0.14,N,3
39,39000.0,RENT,1.0,VENTURE,G,10000.0,16.82,1,0.26,Y,12
23,85500.0,RENT,1.0,DEBTCONSOLIDATION,C,17000.0,13.11,0,0.2,Y,3
23,60000.0,MORTGAGE,0.0,MEDICAL,B,15000.0,10.37,0,0.25,N,4
23,33000.0,RENT,4.0,EDUCATION,B,3000.0,10.99,1,0.09,N,3
33,30000.0,RENT,3.0,MEDICAL,A,1200.0,6.76,0,0.04,N,10
24,83000.0,RENT,1.0,PERSONAL,D,18000.0,15.95,1,0.22,N,2
26,20400.0,RENT,0.0,VENTURE,B,6000.0,9.99,0,0.29,N,2
26,111000.0,RENT,1.0,HOMEIMPROVEMENT,B,7200.0,12.18,0,0.06,N,3
33,30000.0,RENT,3.0,EDUCATION,D,2814.26,17.93,1,0.09,Y,5
27,62400.0,MORTGAGE,12.0,MEDICAL,A,12000.0,5.42,0,0.19,N,6
30,86000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,16000.0,14.96,1,0.19,N,10
33,55000.0,MORTGAGE,7.0,VENTURE,C,3250.0,10.25,1,0.06,N,7
23,44000.0,RENT,7.0,MEDICAL,D,6399.92,15.27,1,0.15,N,2
36,22000.0,MORTGAGE,0.0,EDUCATION,A,8000.0,6.99,0,0.36,N,17
23,35000.0,RENT,2.0,VENTURE,A,10000.0,7.29,0,0.29,N,4
22,38004.0,RENT,0.0,MEDICAL,B,4100.0,11.49,0,0.11,N,4
23,19200.0,RENT,11.0,PERSONAL,E,16000.0,7.66,1,0.83,N,2
21,23002.52,RENT,3.0,MEDICAL,E,15000.0,16.95,1,0.65,N,2
25,25000.0,RENT,0.0,PERSONAL,D,1500.0,14.26,1,0.06,N,2
22,33000.0,RENT,1.0,MEDICAL,C,1400.0,14.27,0,0.04,Y,4
22,36000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,7000.0,14.84,1,0.19,N,3
27,51395.0,RENT,11.0,VENTURE,B,15000.0,10.99,0,0.29,N,6
37,24000.0,RENT,1.0,DEBTCONSOLIDATION,D,9600.0,8.94,1,0.4,N,7
24,49920.0,RENT,0.0,MEDICAL,C,7200.0,13.06,0,0.14,Y,3
25,59000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3600.0,12.98,1,0.06,N,3
21,25000.0,MORTGAGE,2.0,PERSONAL,B,3600.0,9.91,0,0.14,N,4
27,65108.17,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000.0,12.61,1,0.09,N,7
24,26400.0,RENT,3.0,HOMEIMPROVEMENT,B,9000.0,11.49,1,0.34,N,3
32,20800.0,RENT,2.0,HOMEIMPROVEMENT,D,5000.0,14.84,1,0.24,Y,3
24,50000.0,RENT,3.0,EDUCATION,E,12000.0,17.14,0,0.24,N,4
25,115200.0,RENT,0.0,HOMEIMPROVEMENT,B,24250.0,11.36,0,0.21,N,2
30,58000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5350.0,9.99,0,0.09,N,9
27,30000.0,RENT,1.0,DEBTCONSOLIDATION,D,24000.0,15.96,1,0.8,N,10
23,40000.0,RENT,0.0,EDUCATION,B,5000.0,12.42,0,0.13,N,4
28,42000.0,MORTGAGE,6.0,EDUCATION,B,5000.0,10.37,0,0.12,N,5
37,33000.0,RENT,0.0,VENTURE,A,10000.0,5.99,0,0.3,N,11
25,49110.0,RENT,6.0,EDUCATION,B,16000.0,14.84,1,0.33,N,7
22,56000.0,MORTGAGE,3.0,EDUCATION,D,10075.0,16.29,0,0.18,Y,4
21,68000.0,RENT,4.0,EDUCATION,B,18000.0,10.65,0,0.26,N,2
23,36208.97,RENT,14.0,DEBTCONSOLIDATION,F,20000.0,16.89,1,0.55,N,3
29,70000.0,RENT,0.0,PERSONAL,B,4000.0,10.99,0,0.06,N,5
22,45020.0,RENT,6.0,EDUCATION,B,8300.0,10.99,0,0.18,N,4
27,33199.62,RENT,8.0,PERSONAL,C,5000.0,13.11,1,0.15,Y,4
33,48000.0,MORTGAGE,9.0,EDUCATION,A,7500.0,6.03,0,0.16,N,10
39,50400.0,RENT,4.0,EDUCATION,D,7000.0,11.86,0,0.14,N,11
25,18000.0,RENT,3.0,EDUCATION,C,8500.0,10.28,1,0.47,Y,4
48,56500.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000.0,11.14,1,0.27,N,11
33,30000.0,RENT,11.0,MEDICAL,A,2000.0,7.29,0,0.07,N,5
21,37000.0,OWN,3.0,EDUCATION,C,7200.0,13.61,0,0.19,N,4
24,54000.0,RENT,7.0,MEDICAL,A,8000.0,7.88,0,0.15,N,3
26,39990.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,2400.0,14.27,0,0.06,Y,2
25,100195.34,MORTGAGE,2.0,EDUCATION,D,11200.0,17.27,1,0.11,Y,12
23,78204.0,RENT,0.0,EDUCATION,A,10000.0,7.49,0,0.13,N,2
32,24000.0,RENT,2.0,MEDICAL,B,2500.0,10.37,0,0.1,N,5
35,85000.0,RENT,1.0,VENTURE,A,3600.0,7.51,0,0.04,N,7
27,31000.0,RENT,7.0,PERSONAL,D,8000.0,14.59,1,0.26,Y,12
21,29000.0,RENT,0.0,PERSONAL,D,19616.02,14.96,1,0.68,N,2
24,42000.0,RENT,8.0,HOMEIMPROVEMENT,B,4000.0,11.86,1,0.1,N,2
32,48750.0,RENT,5.0,DEBTCONSOLIDATION,C,3000.0,13.49,0,0.06,N,7
30,60000.0,MORTGAGE,6.0,EDUCATION,D,15000.0,15.31,0,0.25,Y,9
32,42000.0,RENT,4.0,DEBTCONSOLIDATION,B,5000.0,10.08,0,0.12,N,9
48,74408.72,RENT,4.0,MEDICAL,D,12000.0,15.7,1,0.16,Y,28
32,103000.0,MORTGAGE,0.0,PERSONAL,E,33000.0,18.64,1,0.32,N,6
27,50000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000.0,12.84,0,0.2,N,10
23,92700.0,MORTGAGE,2.0,EDUCATION,A,5000.0,8.94,0,0.05,N,4
26,54000.0,RENT,9.0,MEDICAL,B,16000.0,14.11,1,0.3,N,2
40,32000.0,RENT,2.0,DEBTCONSOLIDATION,D,8000.0,14.96,1,0.25,Y,17
33,120000.0,MORTGAGE,6.0,MEDICAL,A,4500.0,5.99,0,0.04,N,5
24,69000.0,RENT,2.0,DEBTCONSOLIDATION,D,4800.0,15.21,1,0.07,N,4
21,48000.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,13.55,1,0.52,Y,9
29,138000.0,RENT,6.0,VENTURE,E,18359.62,14.96,1,0.13,Y,4
23,75000.0,RENT,4.0,VENTURE,A,5000.0,7.49,0,0.07,N,4
30,163000.0,MORTGAGE,15.0,PERSONAL,B,3500.0,10.65,1,0.02,N,8
26,87000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000.0,10.62,0,0.17,N,2
28,72001.52,RENT,5.0,HOMEIMPROVEMENT,D,8869.99,13.48,1,0.12,N,9
23,18000.0,RENT,5.0,DEBTCONSOLIDATION,A,3200.0,8.97,1,0.18,N,2
26,19200.0,RENT,8.0,EDUCATION,A,1800.0,14.42,1,0.09,Y,3
23,38400.0,RENT,7.0,EDUCATION,A,15000.0,6.17,1,0.39,N,2
23,70000.0,MORTGAGE,5.0,PERSONAL,B,20000.0,12.21,0,0.29,N,2
39,37800.0,RENT,5.0,DEBTCONSOLIDATION,B,7000.0,11.49,0,0.19,N,16
27,78000.0,RENT,14.0,VENTURE,C,10000.0,10.37,1,0.13,N,4
22,50000.0,RENT,6.0,VENTURE,C,18000.0,13.79,1,0.36,N,2
24,62500.0,MORTGAGE,5.0,DEBTCONSOLIDATION,F,14000.0,17.93,1,0.22,Y,3
37,20000.0,RENT,3.0,EDUCATION,D,2000.0,11.86,1,0.1,Y,7
29,39000.0,RENT,2.0,PERSONAL,B,6000.0,12.69,1,0.15,N,5
23,87200.0,MORTGAGE,0.0,VENTURE,A,10000.0,6.92,0,0.11,N,3
22,30000.0,RENT,0.0,HOMEIMPROVEMENT,C,9000.0,13.49,1,0.3,Y,4
30,52800.0,MORTGAGE,14.0,VENTURE,A,15000.0,5.99,0,0.28,N,5
23,42000.0,RENT,2.0,PERSONAL,B,6500.0,10.37,0,0.15,N,3
33,83000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000.0,8.49,0,0.22,N,6
28,138000.0,RENT,6.0,EDUCATION,A,24000.0,8.85,1,0.17,N,10
33,68508.0,RENT,17.0,MEDICAL,A,7000.0,8.0,0,0.1,N,6
25,41520.0,OWN,9.0,MEDICAL,A,4400.0,7.29,0,0.11,N,2
22,44000.0,RENT,7.0,EDUCATION,C,18000.0,13.57,1,0.41,Y,4
29,74797.4,RENT,7.0,MEDICAL,F,9600.0,16.7,1,0.13,Y,3
30,9600.0,RENT,1.0,DEBTCONSOLIDATION,C,1500.0,12.73,1,0.16,Y,9
35,12000.0,RENT,3.0,MEDICAL,D,7400.0,10.78,1,0.62,N,9
37,79000.0,RENT,2.0,DEBTCONSOLIDATION,B,6000.0,10.0,0,0.08,N,16
33,42000.0,MORTGAGE,2.0,PERSONAL,A,9050.0,7.49,0,0.22,N,7
29,55000.0,RENT,3.0,DEBTCONSOLIDATION,B,1200.0,9.99,0,0.02,N,9
23,32000.0,RENT,0.0,MEDICAL,C,8500.0,13.16,0,0.27,N,4
22,24000.0,RENT,1.0,EDUCATION,C,2000.0,13.11,0,0.08,Y,4
23,55000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3850.0,5.42,0,0.07,N,2
35,158000.0,OWN,14.0,EDUCATION,B,10000.0,9.63,0,0.06,N,10
36,38400.0,OWN,5.0,PERSONAL,A,10000.0,6.17,0,0.26,N,13
33,45150.0,RENT,7.0,DEBTCONSOLIDATION,A,13500.0,8.9,1,0.3,N,7
30,93000.0,MORTGAGE,6.0,EDUCATION,C,20000.0,13.49,0,0.22,N,10
24,30944.18,RENT,3.0,PERSONAL,C,2200.0,7.51,1,0.07,N,2
23,73000.0,MORTGAGE,7.0,EDUCATION,C,7500.0,13.22,0,0.1,Y,2
24,73000.0,RENT,5.0,MEDICAL,C,9600.0,13.92,0,0.13,Y,3
23,24000.0,OWN,7.0,EDUCATION,A,5000.0,7.49,0,0.21,N,2
43,97500.0,RENT,6.0,VENTURE,B,24000.0,10.99,0,0.25,N,11
26,47000.0,RENT,5.0,PERSONAL,C,9500.0,12.87,0,0.2,N,4
23,58000.0,RENT,1.0,MEDICAL,B,12800.0,12.42,0,0.22,N,2
45,61000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,11600.0,13.48,0,0.19,N,11
